,date,municipality,state,highestsize,minsize,avgsize,violent_protest,curfew_protest,property_damage_protest,police_protest,countlove,wiki,ipsos
1719,2020-06-02,Brookings,Oregon,50,100,75,0,0,0,0,1,1,0
1720,2020-06-02,Buffalo,NewYork,NA,NA,NA,0,1,0,0,1,1,0
1721,2020-06-02,Burlington,Iowa,100,100,100,NA,NA,NA,NA,1,0,0
1722,2020-06-02,Burnsville,NorthCarolina,350,350,350,0,0,0,0,0,1,0
1723,2020-06-02,Calabasas,California,100,100,100,0,0,0,0,0,1,0
1724,2020-06-02,Caldwell,NewJersey,NA,NA,NA,0,0,0,0,0,1,0
1725,2020-06-02,Calexico,California,100,100,100,0,0,0,0,0,1,0
1726,2020-06-02,Canton,Illinois,120,12,66,0,0,0,0,1,1,1
1727,2020-06-02,Carrollton,Texas,NA,NA,NA,0,0,0,0,0,0,1
1728,2020-06-02,Casper,Wyoming,NA,NA,NA,NA,NA,NA,NA,1,0,0
1729,2020-06-02,Centerville,Ohio,NA,NA,NA,0,0,0,0,0,1,0
1730,2020-06-02,ChagrinFalls,Ohio,50,50,50,NA,NA,NA,NA,1,0,0
1731,2020-06-02,Charleston,SouthCarolina,300,300,300,NA,NA,NA,NA,1,0,0
1732,2020-06-02,Charlotte,NorthCarolina,100,100,100,1,0,1,1,1,0,1
1733,2020-06-02,Chicago,Illinois,1000,1000,1000,0,1,0,0,1,0,1
1734,2020-06-02,Chico,California,400,400,400,0,1,0,0,1,0,1
1735,2020-06-02,ChinoHills,California,100,100,100,0,0,0,0,0,1,0
1736,2020-06-02,Chowchilla,California,NA,NA,NA,NA,NA,NA,NA,1,0,0
1737,2020-06-02,Cicero,Illinois,NA,NA,NA,0,1,0,0,0,0,1
1738,2020-06-02,Claremore,Oklahoma,100,100,100,NA,NA,NA,NA,1,0,0
1739,2020-06-02,Clarksville,Tennessee,100,100,100,NA,NA,NA,NA,1,0,0
1740,2020-06-02,Clayton,California,200,200,200,0,0,0,0,1,1,0
1741,2020-06-02,Cleveland,Ohio,100,100,100,NA,NA,NA,NA,1,0,0
1742,2020-06-02,Clifton,NewJersey,400,100,250,0,0,0,0,1,1,0
1743,2020-06-02,Clinton,Iowa,NA,NA,NA,NA,NA,NA,NA,1,0,0
1744,2020-06-02,Coeurd'Alene,Idaho,NA,NA,NA,0,0,0,0,0,0,1
1745,2020-06-02,Coeurd’Alene,Idaho,25,25,25,0,0,0,0,0,1,0
1746,2020-06-02,Colfax,California,15,15,15,NA,NA,NA,NA,1,0,0
1747,2020-06-02,ColoradoSprings,Colorado,100,100,100,NA,NA,NA,NA,1,0,0
1748,2020-06-02,Columbia,Maryland,1000,1000,1000,0,0,0,0,1,1,0
1749,2020-06-02,Columbia,SouthCarolina,NA,NA,NA,NA,NA,NA,NA,1,0,0
1750,2020-06-02,Columbus,Nebraska,NA,NA,NA,0,0,0,0,1,0,1
1751,2020-06-02,Columbus,Ohio,2000,2000,2000,0,1,0,0,0,1,1
1752,2020-06-02,Commack,NewYork,NA,NA,NA,0,0,0,0,0,0,1
1753,2020-06-02,Concord,California,200,200,200,0,0,0,0,0,1,0
1754,2020-06-02,Conyers,Georgia,200,200,200,NA,NA,NA,NA,1,0,0
1755,2020-06-02,Cookeville,Tennessee,30,30,30,NA,NA,NA,NA,1,0,0
1756,2020-06-02,CoralSprings,Florida,20,20,20,NA,NA,NA,NA,1,0,0
1757,2020-06-02,Cortland,NewYork,50,50,50,NA,NA,NA,NA,1,0,0
1758,2020-06-02,CostaMesa,California,200,200,200,NA,NA,NA,NA,1,0,0
1759,2020-06-02,Cranford,NewJersey,NA,NA,NA,0,0,0,0,1,1,0
1760,2020-06-02,Crofton,Maryland,350,350,350,NA,NA,NA,NA,1,0,0
1761,2020-06-02,Dallas,Texas,NA,NA,NA,NA,NA,NA,NA,1,0,0
1762,2020-06-02,Danville,Kentucky,300,300,300,NA,NA,NA,NA,1,0,0
1763,2020-06-02,DeLand,Florida,NA,NA,NA,NA,NA,NA,NA,1,0,0
1764,2020-06-02,DelRio,Texas,200,200,200,NA,NA,NA,NA,1,0,0
1765,2020-06-02,Denver,Colorado,1000,1000,1000,0,1,0,0,1,0,1
1766,2020-06-02,DesMoines,Iowa,800,800,800,0,1,0,0,1,0,1
1767,2020-06-02,Detroit,Michigan,300,300,300,0,1,0,0,1,0,1
1768,2020-06-02,Dickinson,NorthDakota,100,100,100,0,0,0,0,0,1,0
1769,2020-06-02,Dubuque,Iowa,200,200,200,NA,NA,NA,NA,1,0,0
1770,2020-06-02,Durham,NorthCarolina,NA,NA,NA,0,0,0,0,0,0,1
1771,2020-06-02,EastLansing,Michigan,NA,NA,NA,NA,NA,NA,NA,1,0,0
1772,2020-06-02,Edmonds,Washington,NA,NA,NA,0,0,0,0,0,1,0
1773,2020-06-02,Elkin,NorthCarolina,NA,NA,NA,NA,NA,NA,NA,1,0,0
1774,2020-06-02,Ellensburg,Washington,200,200,200,0,0,0,0,1,1,0
1775,2020-06-02,Ellsworth,Maine,200,200,200,NA,NA,NA,NA,1,0,0
1776,2020-06-02,ElPaso,Texas,200,200,200,NA,NA,NA,NA,1,0,0
1777,2020-06-02,Encinitas,California,NA,NA,NA,NA,NA,NA,NA,1,0,0
1778,2020-06-02,Enid,Oklahoma,12,12,12,0,0,0,0,1,1,0
1779,2020-06-02,Escondido,California,NA,NA,NA,0,0,0,0,0,1,0
1780,2020-06-02,Eugene,Oregon,NA,NA,NA,0,0,0,0,1,1,0
1781,2020-06-02,Evansville,Indiana,NA,NA,NA,NA,NA,NA,NA,1,0,0
1782,2020-06-02,Fairfield,Connecticuticut,200,100,150,0,0,0,0,1,1,0
1783,2020-06-02,Fayetteville,Arkansas,4000,4000,4000,0,0,0,0,0,1,1
1784,2020-06-02,Fayetteville,NorthCarolina,NA,NA,NA,NA,NA,NA,NA,1,0,0
1785,2020-06-02,Flagstaff,Arizona,1000,1000,1000,1,1,1,1,1,0,1
1786,2020-06-02,ForestGrove,Oregon,300,300,300,0,0,0,0,1,1,0
1787,2020-06-02,FortBragg,California,100,100,100,0,0,0,0,1,1,0
1788,2020-06-02,FortCollins,Colorado,100,100,100,NA,NA,NA,NA,1,0,0
1789,2020-06-02,FortMyers,Florida,NA,NA,NA,0,0,0,0,1,1,1
1790,2020-06-02,FortWayne,Indiana,NA,NA,NA,NA,NA,NA,NA,1,0,0
1791,2020-06-02,FortWorth,Texas,200,200,200,NA,NA,NA,NA,1,0,0
1792,2020-06-02,Fredericksburg,Virginia,NA,NA,NA,0,1,0,1,1,0,1
1793,2020-06-02,Freehold,NewJersey,300,300,300,0,0,0,0,0,1,0
1794,2020-06-02,Freeport,NewYork,100,100,100,NA,NA,NA,NA,1,0,0
1795,2020-06-02,Fremont,California,100,100,100,NA,NA,NA,NA,1,0,0
1796,2020-06-02,Fremont/Newark,California,100,100,100,0,0,0,0,0,1,0
1797,2020-06-02,Fresno,California,NA,NA,NA,NA,NA,NA,NA,1,0,0
1798,2020-06-02,Gallatin,Tennessee,100,100,100,NA,NA,NA,NA,1,0,0
1799,2020-06-02,Garrettsville,Ohio,10,10,10,NA,NA,NA,NA,1,0,0
1800,2020-06-02,Geneva,NewYork,NA,NA,NA,NA,NA,NA,NA,1,0,0
1801,2020-06-02,Gillette,Wyoming,50,50,50,0,0,0,0,0,1,0
1802,2020-06-02,Glasgow,Kentucky,150,150,150,NA,NA,NA,NA,1,0,0
1803,2020-06-02,Gloucester,Massachusetts,250,250,250,NA,NA,NA,NA,1,0,0
1804,2020-06-02,Gloversville,NewYork,NA,NA,NA,0,0,0,0,0,1,0
1805,2020-06-02,GrandIsland,Nebraska,100,100,100,1,0,0,1,1,0,1
1806,2020-06-02,GrandRapids,Michigan,NA,NA,NA,NA,NA,NA,NA,1,0,0
1807,2020-06-02,GrantsPass,Oregon,400,300,350,0,0,0,0,1,1,0
1808,2020-06-02,GreenBay,Wisconsin,150,150,150,NA,NA,NA,NA,1,0,0
1809,2020-06-02,Greensboro,NorthCarolina,NA,NA,NA,NA,NA,NA,NA,1,0,0
1810,2020-06-02,Greenville,SouthCarolina,NA,NA,NA,NA,NA,NA,NA,1,0,0
1811,2020-06-02,GrossePointeWoods,Michigan,100,100,100,NA,NA,NA,NA,1,0,0
1812,2020-06-02,Gunnison,Colorado,200,200,200,NA,NA,NA,NA,1,0,0
1813,2020-06-02,Hailey,Idaho,800,800,800,0,0,0,0,0,1,0
1814,2020-06-02,Haines,Alaska,200,200,200,0,0,0,0,0,1,0
1815,2020-06-02,Hamden,Connecticuticut,50,50,50,0,0,0,0,1,1,0
1816,2020-06-02,Hampton,Virginia,100,100,100,NA,NA,NA,NA,1,0,0
1817,2020-06-02,Hancock,Michigan,NA,NA,NA,NA,NA,NA,NA,1,0,0
1818,2020-06-02,HancockPark,California,NA,NA,NA,0,0,0,0,0,1,0
1819,2020-06-02,Harlan,Kentucky,NA,NA,NA,NA,NA,NA,NA,1,0,0
1820,2020-06-02,Harlingen,Texas,30,30,30,NA,NA,NA,NA,1,0,0
1821,2020-06-02,Hartford,Connecticuticut,NA,NA,NA,NA,NA,NA,NA,1,0,0
1822,2020-06-02,Harvard,Nebraska,50,50,50,0,0,0,0,1,1,1
1823,2020-06-02,HighlandPark,NewJersey,1000,1000,1000,0,0,0,0,1,1,0
1824,2020-06-02,Hightstown,NewJersey,NA,NA,NA,0,0,0,0,0,1,0
1825,2020-06-02,Hilo,Hawaii,100,100,100,NA,NA,NA,NA,1,0,0
1826,2020-06-02,Holyoke,Massachusetts,1000,1000,1000,0,0,0,0,1,1,0
1827,2020-06-02,Homer,Alaska,120,120,120,0,0,0,0,0,1,0
1828,2020-06-02,Homewood,Alabama,100,100,100,NA,NA,NA,NA,1,0,0
1829,2020-06-02,Hoover,Alabama,NA,NA,NA,NA,NA,NA,NA,1,0,0
1830,2020-06-02,Houston,Texas,60000,25000,42500,1,0,0,0,1,1,1
1831,2020-06-02,Hudson,Ohio,20,20,20,NA,NA,NA,NA,1,0,0
1832,2020-06-02,Huntington,NewYork,NA,NA,NA,NA,NA,NA,NA,1,0,0
1833,2020-06-02,IdahoFalls,Idaho,50,50,50,0,0,0,0,1,0,1
1834,2020-06-02,Indianapolis,Indiana,NA,NA,NA,0,0,0,0,1,1,1
1835,2020-06-02,Ionia,Michigan,120,120,120,NA,NA,NA,NA,1,0,0
1836,2020-06-02,IowaCity,Iowa,100,100,100,NA,NA,NA,NA,1,0,0
1837,2020-06-02,Irvine,California,150,150,150,0,0,0,0,0,1,0
1838,2020-06-02,Jackson,Mississippi,150,150,150,NA,NA,NA,NA,1,0,0
1839,2020-06-02,Jacksonville,Florida,100,100,100,0,0,0,0,1,0,1
1840,2020-06-02,JerseyCity,NewJersey,1000,1000,1000,NA,NA,NA,NA,1,0,0
1841,2020-06-02,JohnsonCity,Tennessee,NA,NA,NA,NA,NA,NA,NA,1,0,0
1842,2020-06-02,Jonesboro,Arkansas,NA,NA,NA,NA,NA,NA,NA,1,0,0
1843,2020-06-02,JunctionCity,Kansas,1,1,1,NA,NA,NA,NA,1,0,0
1844,2020-06-02,Kailua-Kona,Hawaii,NA,NA,NA,0,0,0,0,0,1,0
1845,2020-06-02,Kalamazoo,Michigan,1000,1000,1000,1,1,0,1,1,1,1
1846,2020-06-02,KansasCity,Missouri,100,100,100,0,0,0,0,1,0,1
1847,2020-06-02,Kearney,Nebraska,NA,NA,NA,0,0,0,0,0,1,0
1848,2020-06-02,Kenosha,Wisconsin,NA,NA,NA,NA,NA,NA,NA,1,0,0
1849,2020-06-02,Kent,Ohio,100,100,100,NA,NA,NA,NA,1,0,0
1850,2020-06-02,Ketchum,Idaho,100,100,100,0,0,0,0,1,1,0
1851,2020-06-02,Keyser,WestVirginia,50,50,50,NA,NA,NA,NA,1,0,0
1852,2020-06-02,Kingman,Arizona,40,40,40,1,0,0,0,1,1,0
1853,2020-06-02,Kirksville,Missouri,250,250,250,NA,NA,NA,NA,1,0,0
1854,2020-06-02,Kokomo,Indiana,NA,NA,NA,0,0,0,0,0,1,0
1855,2020-06-02,Kotzebue,Alaska,20,20,20,0,0,0,0,1,1,0
1856,2020-06-02,LaCrescenta-Montrose,California,100,100,100,0,0,0,0,0,1,0
1857,2020-06-02,LaGrande,Oregon,500,100,300,0,0,0,0,1,1,0
1858,2020-06-02,LakeCharles,Louisiana,100,100,100,NA,NA,NA,NA,1,0,0
1859,2020-06-02,Lakewood,Ohio,NA,NA,NA,NA,NA,NA,NA,1,0,0
1860,2020-06-02,Lancaster,Pennsylvania,100,100,100,NA,NA,NA,NA,1,0,0
1861,2020-06-02,Lansing,Michigan,NA,NA,NA,NA,NA,NA,NA,1,0,0
1862,2020-06-02,LansingandEastLansing,Michigan,250,250,250,1,0,0,0,0,1,0
1863,2020-06-02,LaQuinta,California,50,50,50,0,0,0,0,1,1,0
1864,2020-06-02,Laramie,Wyoming,100,100,100,0,0,0,0,0,1,0
1865,2020-06-02,LasCruces,NewMexico,100,100,100,NA,NA,NA,NA,1,0,0
1866,2020-06-02,LasVegas,Nevada,200,200,200,NA,NA,NA,NA,1,0,0
1867,2020-06-02,Lawrenceville,Virginia,125,125,125,0,0,0,0,0,1,1
